調查日期,國道名稱,國道編號,方向 ,樁號,里程,匝道編號,匝道編號 (舊),交流道名稱,匝道中文描述,出入國道,鋪面種類,與匝道起點距離,原始坐標E,原始坐標N,經緯度坐標Lon,經緯度坐標Lat,路幅寬,車道數,車道1寬,車道2寬,車道3寬,車道4寬,槽化區,槽化區寬,方位角,曲率半徑,縱向坡度,橫向坡度
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0L0,63,民雄交流道,北出,出,柔性,100,190389.668,2605578.644,120.41610924,23.55242824,12.575,2,3.899,3.736,0.000,0.000,無,0.000,0.600,779.709,-0.030,-0.007
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0L0,63,民雄交流道,北出,出,柔性,110,190394.792,2605586.936,120.41615910,23.55250330,12.230,2,3.858,3.690,0.000,0.000,無,0.000,0.613,8085.930,-0.027,-0.004
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0L0,63,民雄交流道,北出,出,柔性,120,190400.057,2605595.503,120.41621033,23.55258085,11.720,2,3.799,3.741,0.000,0.000,無,0.000,0.614,3059.548,-0.018,-0.004
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0L0,63,民雄交流道,北出,出,柔性,130,190405.372,2605603.945,120.41626205,23.55265728,11.246,2,3.744,3.728,0.000,0.000,無,0.000,0.617,29618.440,-0.009,-0.006
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0L0,63,民雄交流道,北出,出,柔性,140,190411.051,2605612.178,120.41631735,23.55273183,11.156,2,3.771,3.735,0.000,0.000,無,0.000,0.618,199653.500,-0.007,-0.001
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0L0,63,民雄交流道,北出,出,柔性,150,190416.820,2605620.342,120.41637353,23.55280575,11.150,2,3.783,3.751,0.000,0.000,無,0.000,0.618,,-0.010,0.006
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0L0,63,民雄交流道,北出,出,柔性,150.498,190412.383,2605624.109,120.41632991,23.55283961,11.146,2,3.785,3.750,0.000,0.000,無,0.000,0.000,,,0.006
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,0,190166.605,2605137.203,120.41394208,23.54843398,8.619,1,4.685,0.000,0.000,0.000,有,0.000,0.363,15681.460,0.001,-0.022
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,10,190178.040,2605143.556,120.41405381,23.54849176,8.398,1,4.632,0.000,0.000,0.000,有,0.150,0.364,8634.713,0.002,-0.022
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,20,190181.444,2605152.951,120.41408679,23.54857673,8.240,1,4.624,0.000,0.000,0.000,有,0.239,0.365,3021.701,0.002,-0.025
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,30,190184.860,2605162.328,120.41411987,23.54866152,8.072,1,4.605,0.000,0.000,0.000,有,0.348,0.368,242346.300,0.001,-0.027
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,40,190188.215,2605171.752,120.41415235,23.54874674,7.795,1,4.570,0.000,0.000,0.000,有,0.491,0.368,24363.560,0.001,-0.026
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,50,190191.593,2605181.168,120.41418506,23.54883189,7.536,1,4.528,0.000,0.000,0.000,有,0.641,0.368,9644.445,0.000,-0.024
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,60,190194.966,2605190.592,120.41421772,23.54891711,7.279,1,4.486,0.000,0.000,0.000,有,0.771,0.367,14295.120,0.001,-0.023
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,70,190198.349,2605200.005,120.41425048,23.54900223,7.070,1,4.478,0.000,0.000,0.000,有,0.854,0.367,4981.995,0.000,-0.022
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,80,190201.713,2605209.418,120.41428305,23.54908734,6.798,1,4.452,0.000,0.000,0.000,有,0.982,0.369,3455.033,0.000,-0.022
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,90,190205.079,2605218.822,120.41431564,23.54917238,6.550,1,4.466,0.000,0.000,0.000,有,1.091,0.372,1041.420,0.000,-0.024
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,100,190208.490,2605228.180,120.41434867,23.54925701,6.326,1,4.459,0.000,0.000,0.000,有,1.235,0.382,1788.787,0.000,-0.026
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,110,190212.177,2605237.476,120.41438441,23.54934108,6.385,1,4.595,0.000,0.000,0.000,有,1.374,0.388,602.678,0.000,-0.027
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,120,190215.952,2605246.648,120.41442102,23.54942404,6.340,1,4.532,0.000,0.000,0.000,有,1.715,0.404,1148.450,0.000,-0.024
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,130,190219.862,2605255.804,120.41445895,23.54950686,6.316,1,4.487,0.000,0.000,0.000,有,1.969,0.413,3429.255,0.000,-0.019
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,140,190223.882,2605264.950,120.41449796,23.54958960,6.312,1,4.458,0.000,0.000,0.000,有,2.307,0.416,1734.265,0.002,-0.020
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,150,190227.939,2605274.085,120.41453733,23.54967223,6.347,1,4.479,0.000,0.000,0.000,有,2.643,0.422,4116.419,0.001,-0.023
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,160,190232.022,2605283.178,120.41457696,23.54975449,6.372,1,4.504,0.000,0.000,0.000,有,3.032,0.424,1164.575,0.000,-0.023
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,170,190236.156,2605292.284,120.41461708,23.54983686,6.396,1,4.521,0.000,0.000,0.000,有,3.461,0.433,1625.114,0.000,-0.020
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,180,190240.324,2605301.316,120.41465755,23.54991857,6.425,1,4.590,0.000,0.000,0.000,有,3.951,0.439,4290.369,0.000,-0.013
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,190,190244.495,2605310.384,120.41469803,23.55000060,6.340,1,4.568,0.000,0.000,0.000,有,4.541,0.441,9896.486,0.001,-0.011
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,200,190248.685,2605319.471,120.41473871,23.55008282,6.231,1,4.529,0.000,0.000,0.000,有,4.726,0.440,3931.552,0.002,-0.012
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,210,190252.935,2605328.511,120.41477998,23.55016459,6.245,1,4.569,0.000,0.000,0.000,有,4.294,0.443,2930.188,0.000,-0.012
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,220,190257.222,2605337.540,120.41482161,23.55024628,6.252,1,4.569,0.000,0.000,0.000,有,3.908,0.446,25887.510,0.002,-0.014
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,230,190261.558,2605346.540,120.41486372,23.55032771,6.287,1,4.574,0.000,0.000,0.000,有,3.548,0.446,3257.943,0.002,-0.012
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,240,190265.887,2605355.540,120.41490575,23.55040914,8.268,1,4.570,0.000,0.000,0.000,無,0.000,0.449,193445.700,0.003,-0.016
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,250,190270.213,2605364.556,120.41494777,23.55049071,7.765,1,4.512,0.000,0.000,0.000,無,0.000,0.449,20997.040,0.006,-0.012
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,260,190274.546,2605373.568,120.41498985,23.55057224,7.766,1,4.474,0.000,0.000,0.000,無,0.000,0.450,13263.270,0.008,-0.011
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,270,190278.873,2605382.578,120.41503187,23.55065376,7.702,1,4.443,0.000,0.000,0.000,無,0.000,0.451,6016.619,0.007,-0.020
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,280,190283.225,2605391.582,120.41507413,23.55073522,7.657,1,4.406,0.000,0.000,0.000,無,0.000,0.449,33413.130,0.005,-0.021
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,290,190287.583,2605400.594,120.41511646,23.55081676,7.527,1,4.355,0.000,0.000,0.000,無,0.000,0.449,15544.230,0.004,-0.021
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,300,190291.896,2605409.605,120.41515835,23.55089828,7.541,1,4.332,0.000,0.000,0.000,無,0.000,0.449,11448.780,0.003,-0.017
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,310,190296.227,2605418.633,120.41520040,23.55097996,7.540,2,4.306,0.046,0.000,0.000,無,0.000,0.449,2614.962,0.003,-0.013
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,320,190300.556,2605427.637,120.41524245,23.55106142,7.536,2,4.065,0.312,0.000,0.000,無,0.000,0.452,3559.595,0.003,-0.007
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,330,190304.873,2605436.638,120.41528437,23.55114286,7.516,2,3.842,0.606,0.000,0.000,無,0.000,0.455,10550.220,0.003,-0.010
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,340,190309.222,2605445.636,120.41532660,23.55122427,7.541,2,3.636,0.968,0.000,0.000,無,0.000,0.454,589.460,0.004,-0.015
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,350,190313.906,2605454.487,120.41537213,23.55130436,7.908,2,3.545,1.305,0.000,0.000,無,0.000,0.471,580.002,-0.003,-0.029
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,360,190318.736,2605463.153,120.41541909,23.55138279,8.379,2,3.524,1.821,0.000,0.000,無,0.000,0.488,180.669,-0.016,-0.027
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,370,190323.665,2605471.731,120.41546703,23.55146043,9.021,2,3.599,2.433,0.000,0.000,無,0.000,0.544,120.935,-0.015,-0.015
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,380,190328.421,2605479.809,120.41551330,23.55153354,9.681,2,3.706,3.061,0.000,0.000,無,0.000,0.626,163.403,0.000,-0.011
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,390,190333.673,2605488.353,120.41556439,23.55161088,10.294,2,3.844,3.591,0.000,0.000,無,0.000,0.565,263.431,-0.060,-0.009
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,400,190338.931,2605497.299,120.41561553,23.55169185,5.593,1,3.899,0.000,0.000,0.000,有,0.038,0.527,1152.601,-0.033,-0.011
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,410,190343.823,2605506.021,120.41566310,23.55177080,5.510,1,4.046,0.000,0.000,0.000,有,0.115,0.536,329.457,-0.037,-0.024
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,420,190348.873,2605514.576,120.41571222,23.55184823,5.576,1,4.250,0.000,0.000,0.000,有,0.121,0.566,190.031,-0.038,-0.033
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,430,190354.187,2605522.861,120.41576395,23.55192323,5.672,1,4.351,0.000,0.000,0.000,有,0.181,0.619,184.571,-0.038,-0.041
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,440,190359.899,2605530.874,120.41581957,23.55199580,5.700,1,4.357,0.000,0.000,0.000,有,0.362,0.673,132.554,-0.036,-0.053
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,450,190366.085,2605538.356,120.41587986,23.55206359,5.908,1,4.473,0.000,0.000,0.000,有,0.676,0.749,130.713,-0.031,-0.070
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,460,190372.833,2605545.322,120.41594568,23.55212674,6.119,1,4.485,0.000,0.000,0.000,有,1.408,0.825,94.871,-0.021,-0.067
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,470,190380.025,2605551.655,120.41601587,23.55218418,6.415,1,4.559,0.000,0.000,0.000,有,2.458,0.930,107.270,-0.014,-0.066
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,480,190387.680,2605557.426,120.41609062,23.55223658,6.304,1,4.479,0.000,0.000,0.000,有,3.796,1.023,113.838,-0.009,-0.065
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,490,190396.007,2605562.660,120.41617197,23.55228414,8.675,1,4.551,0.000,0.000,0.000,無,0.000,1.111,129.723,-0.002,-0.059
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,500,190404.492,2605566.992,120.41625490,23.55232357,8.245,1,4.530,0.000,0.000,0.000,無,0.000,1.188,154.189,0.002,-0.065
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,510,190413.507,2605570.697,120.41634305,23.55235736,7.694,1,4.491,0.000,0.000,0.000,無,0.000,1.253,113.701,0.009,-0.068
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,520,190422.899,2605573.582,120.41643493,23.55238375,7.454,1,4.495,0.000,0.000,0.000,無,0.000,1.341,101.470,0.008,-0.070
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,530,190432.203,2605575.693,120.41652598,23.55240315,7.446,1,4.514,0.000,0.000,0.000,無,0.000,1.440,122.023,0.008,-0.070
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,540,190441.777,2605576.931,120.41661970,23.55241469,7.504,1,4.503,0.000,0.000,0.000,無,0.000,1.522,112.190,0.008,-0.068
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,550,190451.384,2605577.391,120.41671378,23.55241920,7.473,1,4.477,0.000,0.000,0.000,無,0.000,1.611,124.876,0.006,-0.069
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,560,190461.054,2605577.001,120.41680851,23.55241602,7.439,1,4.517,0.000,0.000,0.000,無,0.000,1.691,109.253,0.001,-0.067
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,570,190470.485,2605575.866,120.41690094,23.55240612,7.416,1,4.551,0.000,0.000,0.000,無,0.000,1.782,125.490,0.000,-0.066
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,580,190480.060,2605573.836,120.41699480,23.55238815,7.454,1,4.525,0.000,0.000,0.000,無,0.000,1.862,132.417,-0.005,-0.060
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,590,190489.389,2605571.066,120.41708628,23.55236348,6.233,1,4.453,0.000,0.000,0.000,有,2.048,1.937,139.586,0.000,-0.048
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,600,190498.374,2605567.567,120.41717443,23.55233221,6.284,1,4.514,0.000,0.000,0.000,有,1.325,2.009,185.266,0.001,-0.033
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,610,190507.132,2605563.428,120.41726037,23.55229517,6.310,1,4.498,0.000,0.000,0.000,有,0.708,2.063,322.929,-0.002,-0.020
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,620,190515.890,2605558.790,120.41734634,23.55225360,6.277,1,4.523,0.000,0.000,0.000,有,0.245,2.094,417.299,-0.001,-0.014
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,630,190524.387,2605553.857,120.41742976,23.55220937,6.283,1,4.504,0.000,0.000,0.000,有,0.054,2.118,,-0.001,-0.007
2022/8/17,國道一號,N0010,往北,257K+000,257000,100257NE0R0,13,民雄交流道,北出,出,柔性,637.595,190534.137,2605555.272,120.41752520,23.55222250,6.260,1,4.450,0.000,0.000,0.000,有,0.000,0.000,,,-0.003
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0L0,64,民雄交流道,北入,入,柔性,0,190428.321,2605657.281,120.41648471,23.55313973,8.657,1,5.511,0.000,0.000,0.000,無,0.000,0.294,484.779,0.035,0.028
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0L0,64,民雄交流道,北入,入,柔性,10,190436.790,2605665.167,120.41656734,23.55321124,8.717,1,4.760,0.000,0.000,0.000,無,0.000,0.273,278.087,0.033,0.036
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0L0,64,民雄交流道,北入,入,柔性,20,190439.616,2605674.918,120.41659464,23.55329940,8.715,1,4.600,0.000,0.000,0.000,無,0.000,0.237,117.922,0.035,0.035
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0L0,64,民雄交流道,北入,入,柔性,30,190441.963,2605685.019,120.41661721,23.55339069,8.723,1,4.648,0.000,0.000,0.000,無,0.000,0.152,168.054,0.049,0.044
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0L0,64,民雄交流道,北入,入,柔性,40,190443.325,2605695.303,120.41663015,23.55348360,8.456,1,4.572,0.000,0.000,0.000,無,0.000,0.093,128.968,0.050,0.064
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0L0,64,民雄交流道,北入,入,柔性,50,190441.714,2605705.745,120.41661395,23.55357783,5.868,1,4.669,0.000,0.000,0.000,有,1.572,0.015,1.610,0.046,0.081
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0L0,64,民雄交流道,北入,入,柔性,60,190441.868,2605715.897,120.41661506,23.55366951,5.891,1,4.675,0.000,0.000,0.000,有,0.417,6.227,175.627,0.045,0.055
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0L0,64,民雄交流道,北入,入,柔性,70,190441.212,2605726.017,120.41660823,23.55376086,5.716,1,4.476,0.000,0.000,0.000,有,0.132,6.170,556.890,0.048,0.036
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0L0,64,民雄交流道,北入,入,柔性,80,190439.945,2605735.999,120.41659542,23.55385094,5.401,1,4.208,0.000,0.000,0.000,有,0.078,6.152,2303.000,0.047,0.019
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0L0,64,民雄交流道,北入,入,柔性,90,190438.555,2605745.936,120.41658141,23.55394062,5.175,1,4.034,0.000,0.000,0.000,有,0.071,6.157,,0.028,0.012
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0L0,64,民雄交流道,北入,入,柔性,98.933,190437.400,2605754.770,120.41656974,23.55402034,5.063,1,3.993,0.000,0.000,0.000,有,0.000,0.000,,,-0.075
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0R0,14,民雄交流道,北入,入,柔性,0,190522.987,2605587.346,120.41741472,23.55251172,6.292,1,4.496,0.000,0.000,0.000,有,0.000,5.301,902.072,0.004,-0.019
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0R0,14,民雄交流道,北入,入,柔性,10,190518.136,2605598.079,120.41736678,23.55260845,6.208,1,4.460,0.000,0.000,0.000,有,0.025,5.312,314.582,-0.004,-0.039
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0R0,14,民雄交流道,北入,入,柔性,20,190509.952,2605603.634,120.41728639,23.55265831,6.196,1,4.512,0.000,0.000,0.000,有,0.041,5.344,222.467,-0.009,-0.054
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0R0,14,民雄交流道,北入,入,柔性,30,190502.011,2605609.492,120.41720838,23.55271091,6.267,1,4.572,0.000,0.000,0.000,有,0.164,5.389,147.128,-0.010,-0.062
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0R0,14,民雄交流道,北入,入,柔性,40,190494.365,2605615.594,120.41713325,23.55276574,6.273,1,4.620,0.000,0.000,0.000,有,0.434,5.457,130.019,-0.012,-0.061
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0R0,14,民雄交流道,北入,入,柔性,50,190487.195,2605622.165,120.41706276,23.55282481,6.229,1,4.583,0.000,0.000,0.000,有,1.083,5.534,120.282,-0.010,-0.056
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0R0,14,民雄交流道,北入,入,柔性,60,190480.638,2605629.257,120.41699826,23.55288860,6.278,1,4.624,0.000,0.000,0.000,有,1.992,5.617,123.455,-0.002,-0.047
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0R0,14,民雄交流道,北入,入,柔性,70,190474.687,2605636.829,120.41693966,23.55295675,6.268,1,4.615,0.000,0.000,0.000,有,2.690,5.698,112.734,-0.002,-0.060
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0R0,14,民雄交流道,北入,入,柔性,80,190469.372,2605644.901,120.41688728,23.55302944,7.560,1,4.670,0.000,0.000,0.000,無,0.000,5.786,120.528,-0.005,-0.071
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0R0,14,民雄交流道,北入,入,柔性,90,190464.821,2605653.347,120.41684237,23.55310554,7.558,1,4.587,0.000,0.000,0.000,無,0.000,5.869,115.573,-0.003,-0.071
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0R0,14,民雄交流道,北入,入,柔性,100,190460.886,2605662.160,120.41680348,23.55318498,7.544,1,4.546,0.000,0.000,0.000,無,0.000,5.956,134.782,0.013,-0.072
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0R0,14,民雄交流道,北入,入,柔性,110,190457.863,2605671.365,120.41677350,23.55326798,7.561,1,4.572,0.000,0.000,0.000,無,0.000,6.030,246.805,0.020,-0.066
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0R0,14,民雄交流道,北入,入,柔性,120,190455.314,2605680.853,120.41674815,23.55335357,7.545,1,4.605,0.000,0.000,0.000,無,0.000,6.071,269.886,0.018,-0.060
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0R0,14,民雄交流道,北入,入,柔性,130,190453.212,2605690.440,120.41672718,23.55344005,7.498,1,4.607,0.000,0.000,0.000,無,0.000,6.108,410.797,0.026,-0.051
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0R0,14,民雄交流道,北入,入,柔性,140,190451.632,2605700.242,120.41671132,23.55352850,7.559,1,4.647,0.000,0.000,0.000,無,0.000,6.132,1580.835,0.030,-0.035
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0R0,14,民雄交流道,北入,入,柔性,150,190450.141,2605710.060,120.41669632,23.55361710,6.399,1,4.590,0.000,0.000,0.000,有,0.869,6.138,53292.230,0.037,-0.035
2022/8/16,國道一號,N0010,往北,257K+000,257000,100257NI0R0,14,民雄交流道,北入,入,柔性,160,190448.617,2605719.907,120.41668100,23.55370596,6.252,1,4.481,0.000,0.000,0.000,有,0.422,6.139,4636.185,0.042,-0.020
